"sample.time","num.cells","parameter.index","mutant.effect","drug.outsideConcentration.MULT","cell.type"
30,4095,"78",10,7.94328234724282,"REG-ON"
40,683,"78",10,7.94328234724282,"REG-ON"
50,61,"78",10,7.94328234724282,"REG-ON"
60,3,"78",10,7.94328234724282,"REG-ON"
0,100000,"79",50,7.94328234724282,"REG-ON"
10,86224,"79",50,7.94328234724282,"REG-ON"
20,27210,"79",50,7.94328234724282,"REG-ON"
30,8847,"79",50,7.94328234724282,"REG-ON"
40,1738,"79",50,7.94328234724282,"REG-ON"
50,221,"79",50,7.94328234724282,"REG-ON"
60,25,"79",50,7.94328234724282,"REG-ON"
0,100000,"80",200,7.94328234724282,"REG-ON"
10,89016,"80",200,7.94328234724282,"REG-ON"
20,34825,"80",200,7.94328234724282,"REG-ON"
30,14256,"80",200,7.94328234724282,"REG-ON"
40,2921,"80",200,7.94328234724282,"REG-ON"
50,538,"80",200,7.94328234724282,"REG-ON"
60,70,"80",200,7.94328234724282,"REG-ON"
0,100000,"81",2,10,"REG-ON"
10,68795,"81",2,10,"REG-ON"
20,9900,"81",2,10,"REG-ON"
30,1512,"81",2,10,"REG-ON"
40,268,"81",2,10,"REG-ON"
50,22,"81",2,10,"REG-ON"
60,3,"81",2,10,"REG-ON"
0,100000,"82",10,10,"REG-ON"
10,71891,"82",10,10,"REG-ON"
20,11610,"82",10,10,"REG-ON"
30,2019,"82",10,10,"REG-ON"
40,378,"82",10,10,"REG-ON"
50,27,"82",10,10,"REG-ON"
60,1,"82",10,10,"REG-ON"
0,100000,"83",50,10,"REG-ON"
10,77914,"83",50,10,"REG-ON"
20,16793,"83",50,10,"REG-ON"
30,3739,"83",50,10,"REG-ON"
40,710,"83",50,10,"REG-ON"
50,71,"83",50,10,"REG-ON"
60,3,"83",50,10,"REG-ON"
0,100000,"84",200,10,"REG-ON"
10,81787,"84",200,10,"REG-ON"
20,21771,"84",200,10,"REG-ON"
30,6115,"84",200,10,"REG-ON"
40,1197,"84",200,10,"REG-ON"
50,159,"84",200,10,"REG-ON"
60,13,"84",200,10,"REG-ON"
0,100000,"85",2,12.5892541179417,"REG-ON"
10,57578,"85",2,12.5892541179417,"REG-ON"
20,6967,"85",2,12.5892541179417,"REG-ON"
30,903,"85",2,12.5892541179417,"REG-ON"
40,144,"85",2,12.5892541179417,"REG-ON"
50,8,"85",2,12.5892541179417,"REG-ON"
60,1,"85",2,12.5892541179417,"REG-ON"
0,100000,"86",10,12.5892541179417,"REG-ON"
10,60590,"86",10,12.5892541179417,"REG-ON"
20,7903,"86",10,12.5892541179417,"REG-ON"
30,1100,"86",10,12.5892541179417,"REG-ON"
40,196,"86",10,12.5892541179417,"REG-ON"
50,15,"86",10,12.5892541179417,"REG-ON"
60,1,"86",10,12.5892541179417,"REG-ON"
0,100000,"87",50,12.5892541179417,"REG-ON"
10,67624,"87",50,12.5892541179417,"REG-ON"
20,10598,"87",50,12.5892541179417,"REG-ON"
30,1746,"87",50,12.5892541179417,"REG-ON"
40,329,"87",50,12.5892541179417,"REG-ON"
50,23,"87",50,12.5892541179417,"REG-ON"
60,1,"87",50,12.5892541179417,"REG-ON"
0,100000,"88",200,12.5892541179417,"REG-ON"
10,72346,"88",200,12.5892541179417,"REG-ON"
20,13320,"88",200,12.5892541179417,"REG-ON"
30,2613,"88",200,12.5892541179417,"REG-ON"
40,475,"88",200,12.5892541179417,"REG-ON"
50,44,"88",200,12.5892541179417,"REG-ON"
60,2,"88",200,12.5892541179417,"REG-ON"
0,100000,"89",2,15.8489319246111,"REG-ON"
10,46790,"89",2,15.8489319246111,"REG-ON"
20,5592,"89",2,15.8489319246111,"REG-ON"
30,506,"89",2,15.8489319246111,"REG-ON"
40,98,"89",2,15.8489319246111,"REG-ON"
50,9,"89",2,15.8489319246111,"REG-ON"
60,0,"89",2,15.8489319246111,"REG-ON"
0,100000,"90",10,15.8489319246111,"REG-ON"
10,49644,"90",10,15.8489319246111,"REG-ON"
20,6094,"90",10,15.8489319246111,"REG-ON"
30,635,"90",10,15.8489319246111,"REG-ON"
40,130,"90",10,15.8489319246111,"REG-ON"
50,4,"90",10,15.8489319246111,"REG-ON"
60,0,"90",10,15.8489319246111,"REG-ON"
0,100000,"91",50,15.8489319246111,"REG-ON"
10,56040,"91",50,15.8489319246111,"REG-ON"
20,7202,"91",50,15.8489319246111,"REG-ON"
30,931,"91",50,15.8489319246111,"REG-ON"
40,141,"91",50,15.8489319246111,"REG-ON"
50,2,"91",50,15.8489319246111,"REG-ON"
60,0,"91",50,15.8489319246111,"REG-ON"
0,100000,"92",200,15.8489319246111,"REG-ON"
10,61109,"92",200,15.8489319246111,"REG-ON"
20,8710,"92",200,15.8489319246111,"REG-ON"
30,1294,"92",200,15.8489319246111,"REG-ON"
40,224,"92",200,15.8489319246111,"REG-ON"
50,11,"92",200,15.8489319246111,"REG-ON"
60,0,"92",200,15.8489319246111,"REG-ON"
0,100000,"93",2,19.9526231496888,"REG-ON"
10,38614,"93",2,19.9526231496888,"REG-ON"
20,5040,"93",2,19.9526231496888,"REG-ON"
30,344,"93",2,19.9526231496888,"REG-ON"
40,61,"93",2,19.9526231496888,"REG-ON"
50,5,"93",2,19.9526231496888,"REG-ON"
60,0,"93",2,19.9526231496888,"REG-ON"
0,100000,"94",10,19.9526231496888,"REG-ON"
10,40483,"94",10,19.9526231496888,"REG-ON"
20,5136,"94",10,19.9526231496888,"REG-ON"
30,413,"94",10,19.9526231496888,"REG-ON"
40,69,"94",10,19.9526231496888,"REG-ON"
50,3,"94",10,19.9526231496888,"REG-ON"
60,0,"94",10,19.9526231496888,"REG-ON"
0,100000,"95",50,19.9526231496888,"REG-ON"
10,45708,"95",50,19.9526231496888,"REG-ON"
20,5735,"95",50,19.9526231496888,"REG-ON"
30,566,"95",50,19.9526231496888,"REG-ON"
40,104,"95",50,19.9526231496888,"REG-ON"
50,2,"95",50,19.9526231496888,"REG-ON"
60,0,"95",50,19.9526231496888,"REG-ON"
0,100000,"96",200,19.9526231496888,"REG-ON"
10,49643,"96",200,19.9526231496888,"REG-ON"
20,6364,"96",200,19.9526231496888,"REG-ON"
30,716,"96",200,19.9526231496888,"REG-ON"
40,141,"96",200,19.9526231496888,"REG-ON"
50,10,"96",200,19.9526231496888,"REG-ON"
60,1,"96",200,19.9526231496888,"REG-ON"
0,100000,"97",2,25.1188643150958,"REG-ON"
10,31429,"97",2,25.1188643150958,"REG-ON"
20,4769,"97",2,25.1188643150958,"REG-ON"
30,266,"97",2,25.1188643150958,"REG-ON"
40,62,"97",2,25.1188643150958,"REG-ON"
50,6,"97",2,25.1188643150958,"REG-ON"
60,0,"97",2,25.1188643150958,"REG-ON"
0,100000,"98",10,25.1188643150958,"REG-ON"
10,32735,"98",10,25.1188643150958,"REG-ON"
20,4706,"98",10,25.1188643150958,"REG-ON"
30,319,"98",10,25.1188643150958,"REG-ON"
40,70,"98",10,25.1188643150958,"REG-ON"
50,5,"98",10,25.1188643150958,"REG-ON"
60,0,"98",10,25.1188643150958,"REG-ON"
0,100000,"99",50,25.1188643150958,"REG-ON"
10,36694,"99",50,25.1188643150958,"REG-ON"
20,4916,"99",50,25.1188643150958,"REG-ON"
30,372,"99",50,25.1188643150958,"REG-ON"
40,86,"99",50,25.1188643150958,"REG-ON"
50,3,"99",50,25.1188643150958,"REG-ON"
60,0,"99",50,25.1188643150958,"REG-ON"
0,100000,"100",200,25.1188643150958,"REG-ON"
10,40129,"100",200,25.1188643150958,"REG-ON"
20,5323,"100",200,25.1188643150958,"REG-ON"
30,459,"100",200,25.1188643150958,"REG-ON"
40,90,"100",200,25.1188643150958,"REG-ON"
50,8,"100",200,25.1188643150958,"REG-ON"
60,0,"100",200,25.1188643150958,"REG-ON"
0,100000,"101",2,31.6227766016838,"REG-ON"
10,26254,"101",2,31.6227766016838,"REG-ON"
20,4624,"101",2,31.6227766016838,"REG-ON"
30,199,"101",2,31.6227766016838,"REG-ON"
40,29,"101",2,31.6227766016838,"REG-ON"
50,3,"101",2,31.6227766016838,"REG-ON"
60,0,"101",2,31.6227766016838,"REG-ON"
0,100000,"102",10,31.6227766016838,"REG-ON"
10,27575,"102",10,31.6227766016838,"REG-ON"
20,4708,"102",10,31.6227766016838,"REG-ON"
30,222,"102",10,31.6227766016838,"REG-ON"
40,45,"102",10,31.6227766016838,"REG-ON"
50,5,"102",10,31.6227766016838,"REG-ON"
60,0,"102",10,31.6227766016838,"REG-ON"
0,100000,"103",50,31.6227766016838,"REG-ON"
10,30156,"103",50,31.6227766016838,"REG-ON"
20,4784,"103",50,31.6227766016838,"REG-ON"
30,266,"103",50,31.6227766016838,"REG-ON"
40,40,"103",50,31.6227766016838,"REG-ON"
50,3,"103",50,31.6227766016838,"REG-ON"
60,0,"103",50,31.6227766016838,"REG-ON"
0,100000,"104",200,31.6227766016838,"REG-ON"
10,32715,"104",200,31.6227766016838,"REG-ON"
20,4793,"104",200,31.6227766016838,"REG-ON"
30,276,"104",200,31.6227766016838,"REG-ON"
40,46,"104",200,31.6227766016838,"REG-ON"
50,6,"104",200,31.6227766016838,"REG-ON"
60,1,"104",200,31.6227766016838,"REG-ON"
0,100000,"105",2,39.8107170553497,"REG-ON"
10,22614,"105",2,39.8107170553497,"REG-ON"
20,4560,"105",2,39.8107170553497,"REG-ON"
30,155,"105",2,39.8107170553497,"REG-ON"
40,23,"105",2,39.8107170553497,"REG-ON"
50,0,"105",2,39.8107170553497,"REG-ON"
60,0,"105",2,39.8107170553497,"REG-ON"
0,100000,"106",10,39.8107170553497,"REG-ON"
10,23748,"106",10,39.8107170553497,"REG-ON"
20,4601,"106",10,39.8107170553497,"REG-ON"
30,166,"106",10,39.8107170553497,"REG-ON"
40,39,"106",10,39.8107170553497,"REG-ON"
50,2,"106",10,39.8107170553497,"REG-ON"
60,0,"106",10,39.8107170553497,"REG-ON"
0,100000,"107",50,39.8107170553497,"REG-ON"
10,25624,"107",50,39.8107170553497,"REG-ON"
20,4578,"107",50,39.8107170553497,"REG-ON"
30,189,"107",50,39.8107170553497,"REG-ON"
40,34,"107",50,39.8107170553497,"REG-ON"
50,1,"107",50,39.8107170553497,"REG-ON"
60,0,"107",50,39.8107170553497,"REG-ON"
0,100000,"108",200,39.8107170553497,"REG-ON"
10,27124,"108",200,39.8107170553497,"REG-ON"
20,4707,"108",200,39.8107170553497,"REG-ON"
30,204,"108",200,39.8107170553497,"REG-ON"
40,47,"108",200,39.8107170553497,"REG-ON"
50,0,"108",200,39.8107170553497,"REG-ON"
60,0,"108",200,39.8107170553497,"REG-ON"
0,100000,"109",2,50.1187233627273,"REG-ON"
10,20316,"109",2,50.1187233627273,"REG-ON"
20,4502,"109",2,50.1187233627273,"REG-ON"
30,126,"109",2,50.1187233627273,"REG-ON"
40,20,"109",2,50.1187233627273,"REG-ON"
50,0,"109",2,50.1187233627273,"REG-ON"
60,0,"109",2,50.1187233627273,"REG-ON"
0,100000,"110",10,50.1187233627273,"REG-ON"
10,20682,"110",10,50.1187233627273,"REG-ON"
20,4524,"110",10,50.1187233627273,"REG-ON"
30,130,"110",10,50.1187233627273,"REG-ON"
40,21,"110",10,50.1187233627273,"REG-ON"
50,1,"110",10,50.1187233627273,"REG-ON"
60,0,"110",10,50.1187233627273,"REG-ON"
0,100000,"111",50,50.1187233627273,"REG-ON"
10,21951,"111",50,50.1187233627273,"REG-ON"
20,4734,"111",50,50.1187233627273,"REG-ON"
30,151,"111",50,50.1187233627273,"REG-ON"
40,27,"111",50,50.1187233627273,"REG-ON"
50,2,"111",50,50.1187233627273,"REG-ON"
60,0,"111",50,50.1187233627273,"REG-ON"
0,100000,"112",200,50.1187233627273,"REG-ON"
10,22982,"112",200,50.1187233627273,"REG-ON"
20,4603,"112",200,50.1187233627273,"REG-ON"
30,217,"112",200,50.1187233627273,"REG-ON"
40,39,"112",200,50.1187233627273,"REG-ON"
50,3,"112",200,50.1187233627273,"REG-ON"
60,0,"112",200,50.1187233627273,"REG-ON"
0,100000,"113",2,63.0957344480194,"REG-ON"
10,18026,"113",2,63.0957344480194,"REG-ON"
20,4505,"113",2,63.0957344480194,"REG-ON"
30,121,"113",2,63.0957344480194,"REG-ON"
40,15,"113",2,63.0957344480194,"REG-ON"
50,0,"113",2,63.0957344480194,"REG-ON"
60,0,"113",2,63.0957344480194,"REG-ON"
0,100000,"114",10,63.0957344480194,"REG-ON"
10,18574,"114",10,63.0957344480194,"REG-ON"
20,4511,"114",10,63.0957344480194,"REG-ON"
30,134,"114",10,63.0957344480194,"REG-ON"
40,30,"114",10,63.0957344480194,"REG-ON"
50,1,"114",10,63.0957344480194,"REG-ON"
60,0,"114",10,63.0957344480194,"REG-ON"
0,100000,"115",50,63.0957344480194,"REG-ON"
10,19160,"115",50,63.0957344480194,"REG-ON"
20,4351,"115",50,63.0957344480194,"REG-ON"
30,142,"115",50,63.0957344480194,"REG-ON"
40,21,"115",50,63.0957344480194,"REG-ON"
50,1,"115",50,63.0957344480194,"REG-ON"
60,0,"115",50,63.0957344480194,"REG-ON"
0,100000,"116",200,63.0957344480194,"REG-ON"
10,19668,"116",200,63.0957344480194,"REG-ON"
20,4333,"116",200,63.0957344480194,"REG-ON"
30,150,"116",200,63.0957344480194,"REG-ON"
40,33,"116",200,63.0957344480194,"REG-ON"
50,3,"116",200,63.0957344480194,"REG-ON"
60,0,"116",200,63.0957344480194,"REG-ON"
0,100000,"117",2,79.4328234724282,"REG-ON"
10,16563,"117",2,79.4328234724282,"REG-ON"
20,4209,"117",2,79.4328234724282,"REG-ON"
30,102,"117",2,79.4328234724282,"REG-ON"
40,22,"117",2,79.4328234724282,"REG-ON"
50,2,"117",2,79.4328234724282,"REG-ON"
60,0,"117",2,79.4328234724282,"REG-ON"
0,100000,"118",10,79.4328234724282,"REG-ON"
10,16853,"118",10,79.4328234724282,"REG-ON"
20,4288,"118",10,79.4328234724282,"REG-ON"
30,128,"118",10,79.4328234724282,"REG-ON"
40,26,"118",10,79.4328234724282,"REG-ON"
50,1,"118",10,79.4328234724282,"REG-ON"
60,0,"118",10,79.4328234724282,"REG-ON"
0,100000,"119",50,79.4328234724282,"REG-ON"
10,17055,"119",50,79.4328234724282,"REG-ON"
20,4303,"119",50,79.4328234724282,"REG-ON"
30,112,"119",50,79.4328234724282,"REG-ON"
40,27,"119",50,79.4328234724282,"REG-ON"
50,0,"119",50,79.4328234724282,"REG-ON"
60,0,"119",50,79.4328234724282,"REG-ON"
0,100000,"120",200,79.4328234724282,"REG-ON"
10,17806,"120",200,79.4328234724282,"REG-ON"
20,4228,"120",200,79.4328234724282,"REG-ON"
30,130,"120",200,79.4328234724282,"REG-ON"
40,24,"120",200,79.4328234724282,"REG-ON"
50,1,"120",200,79.4328234724282,"REG-ON"
60,0,"120",200,79.4328234724282,"REG-ON"
0,100000,"121",2,100,"REG-ON"
10,15121,"121",2,100,"REG-ON"
20,4039,"121",2,100,"REG-ON"
30,95,"121",2,100,"REG-ON"
40,16,"121",2,100,"REG-ON"
50,2,"121",2,100,"REG-ON"
60,0,"121",2,100,"REG-ON"
0,100000,"122",10,100,"REG-ON"
10,15443,"122",10,100,"REG-ON"
20,4211,"122",10,100,"REG-ON"
30,106,"122",10,100,"REG-ON"
40,21,"122",10,100,"REG-ON"
50,1,"122",10,100,"REG-ON"
60,0,"122",10,100,"REG-ON"
0,100000,"123",50,100,"REG-ON"
10,15846,"123",50,100,"REG-ON"
20,4146,"123",50,100,"REG-ON"
30,104,"123",50,100,"REG-ON"
40,25,"123",50,100,"REG-ON"
50,1,"123",50,100,"REG-ON"
60,0,"123",50,100,"REG-ON"
0,100000,"124",200,100,"REG-ON"
10,16183,"124",200,100,"REG-ON"
20,4220,"124",200,100,"REG-ON"
30,98,"124",200,100,"REG-ON"
40,15,"124",200,100,"REG-ON"
50,1,"124",200,100,"REG-ON"
60,0,"124",200,100,"REG-ON"
0,100000,"1",2,0.1,"REG-OFF"
10,100000,"1",2,0.1,"REG-OFF"
20,100105,"1",2,0.1,"REG-OFF"
30,199936,"1",2,0.1,"REG-OFF"
40,199874,"1",2,0.1,"REG-OFF"
50,387868,"1",2,0.1,"REG-OFF"
60,399301,"1",2,0.1,"REG-OFF"
0,100000,"2",10,0.1,"REG-OFF"
10,99997,"2",10,0.1,"REG-OFF"
20,100079,"2",10,0.1,"REG-OFF"
30,199948,"2",10,0.1,"REG-OFF"
40,199880,"2",10,0.1,"REG-OFF"
50,388002,"2",10,0.1,"REG-OFF"
60,399390,"2",10,0.1,"REG-OFF"
0,100000,"3",50,0.1,"REG-OFF"
10,100000,"3",50,0.1,"REG-OFF"
20,100084,"3",50,0.1,"REG-OFF"
30,199948,"3",50,0.1,"REG-OFF"
40,199910,"3",50,0.1,"REG-OFF"
50,387978,"3",50,0.1,"REG-OFF"
60,399521,"3",50,0.1,"REG-OFF"
0,100000,"4",200,0.1,"REG-OFF"
10,100000,"4",200,0.1,"REG-OFF"
20,100110,"4",200,0.1,"REG-OFF"
30,199962,"4",200,0.1,"REG-OFF"
40,199924,"4",200,0.1,"REG-OFF"
50,388251,"4",200,0.1,"REG-OFF"
60,399565,"4",200,0.1,"REG-OFF"
0,100000,"5",2,0.125892541179417,"REG-OFF"
10,100000,"5",2,0.125892541179417,"REG-OFF"
20,100080,"5",2,0.125892541179417,"REG-OFF"
30,199902,"5",2,0.125892541179417,"REG-OFF"
40,199796,"5",2,0.125892541179417,"REG-OFF"
50,387718,"5",2,0.125892541179417,"REG-OFF"
60,398866,"5",2,0.125892541179417,"REG-OFF"
0,100000,"6",10,0.125892541179417,"REG-OFF"
10,99996,"6",10,0.125892541179417,"REG-OFF"
20,100100,"6",10,0.125892541179417,"REG-OFF"
30,199910,"6",10,0.125892541179417,"REG-OFF"
40,199818,"6",10,0.125892541179417,"REG-OFF"
50,387821,"6",10,0.125892541179417,"REG-OFF"
60,399042,"6",10,0.125892541179417,"REG-OFF"
0,100000,"7",50,0.125892541179417,"REG-OFF"
10,100000,"7",50,0.125892541179417,"REG-OFF"
20,100074,"7",50,0.125892541179417,"REG-OFF"
30,199916,"7",50,0.125892541179417,"REG-OFF"
40,199853,"7",50,0.125892541179417,"REG-OFF"
50,387952,"7",50,0.125892541179417,"REG-OFF"
60,399221,"7",50,0.125892541179417,"REG-OFF"
0,100000,"8",200,0.125892541179417,"REG-OFF"
10,99997,"8",200,0.125892541179417,"REG-OFF"
20,100073,"8",200,0.125892541179417,"REG-OFF"
30,199943,"8",200,0.125892541179417,"REG-OFF"
40,199884,"8",200,0.125892541179417,"REG-OFF"
50,387957,"8",200,0.125892541179417,"REG-OFF"
60,399332,"8",200,0.125892541179417,"REG-OFF"
0,100000,"9",2,0.158489319246111,"REG-OFF"
10,99996,"9",2,0.158489319246111,"REG-OFF"
20,100071,"9",2,0.158489319246111,"REG-OFF"
30,199838,"9",2,0.158489319246111,"REG-OFF"
40,199670,"9",2,0.158489319246111,"REG-OFF"
50,387215,"9",2,0.158489319246111,"REG-OFF"
60,398099,"9",2,0.158489319246111,"REG-OFF"
0,100000,"10",10,0.158489319246111,"REG-OFF"
10,99997,"10",10,0.158489319246111,"REG-OFF"
20,100076,"10",10,0.158489319246111,"REG-OFF"
30,199859,"10",10,0.158489319246111,"REG-OFF"
40,199697,"10",10,0.158489319246111,"REG-OFF"
50,387461,"10",10,0.158489319246111,"REG-OFF"
60,398435,"10",10,0.158489319246111,"REG-OFF"
0,100000,"11",50,0.158489319246111,"REG-OFF"
10,100000,"11",50,0.158489319246111,"REG-OFF"
20,100067,"11",50,0.158489319246111,"REG-OFF"
30,199884,"11",50,0.158489319246111,"REG-OFF"
40,199781,"11",50,0.158489319246111,"REG-OFF"
50,387695,"11",50,0.158489319246111,"REG-OFF"
60,398782,"11",50,0.158489319246111,"REG-OFF"
0,100000,"12",200,0.158489319246111,"REG-OFF"
10,100000,"12",200,0.158489319246111,"REG-OFF"
20,100084,"12",200,0.158489319246111,"REG-OFF"
30,199903,"12",200,0.158489319246111,"REG-OFF"
40,199807,"12",200,0.158489319246111,"REG-OFF"
50,387584,"12",200,0.158489319246111,"REG-OFF"
60,398894,"12",200,0.158489319246111,"REG-OFF"
0,100000,"13",2,0.199526231496888,"REG-OFF"
10,99996,"13",2,0.199526231496888,"REG-OFF"
20,100059,"13",2,0.199526231496888,"REG-OFF"
30,199706,"13",2,0.199526231496888,"REG-OFF"
40,199397,"13",2,0.199526231496888,"REG-OFF"
50,386109,"13",2,0.199526231496888,"REG-OFF"
60,396640,"13",2,0.199526231496888,"REG-OFF"
0,100000,"14",10,0.199526231496888,"REG-OFF"
10,99998,"14",10,0.199526231496888,"REG-OFF"
20,100050,"14",10,0.199526231496888,"REG-OFF"
30,199721,"14",10,0.199526231496888,"REG-OFF"
40,199461,"14",10,0.199526231496888,"REG-OFF"
50,386478,"14",10,0.199526231496888,"REG-OFF"
60,397177,"14",10,0.199526231496888,"REG-OFF"
0,100000,"15",50,0.199526231496888,"REG-OFF"
10,99996,"15",50,0.199526231496888,"REG-OFF"
20,100080,"15",50,0.199526231496888,"REG-OFF"
30,199797,"15",50,0.199526231496888,"REG-OFF"
40,199586,"15",50,0.199526231496888,"REG-OFF"
50,387008,"15",50,0.199526231496888,"REG-OFF"
60,397793,"15",50,0.199526231496888,"REG-OFF"
0,100000,"16",200,0.199526231496888,"REG-OFF"
10,99997,"16",200,0.199526231496888,"REG-OFF"
20,100058,"16",200,0.199526231496888,"REG-OFF"
30,199822,"16",200,0.199526231496888,"REG-OFF"
40,199651,"16",200,0.199526231496888,"REG-OFF"
50,387294,"16",200,0.199526231496888,"REG-OFF"
60,398094,"16",200,0.199526231496888,"REG-OFF"
0,100000,"17",2,0.251188643150958,"REG-OFF"
10,99995,"17",2,0.251188643150958,"REG-OFF"
20,100031,"17",2,0.251188643150958,"REG-OFF"
30,199590,"17",2,0.251188643150958,"REG-OFF"
40,199063,"17",2,0.251188643150958,"REG-OFF"
50,384804,"17",2,0.251188643150958,"REG-OFF"
60,394304,"17",2,0.251188643150958,"REG-OFF"
0,100000,"18",10,0.251188643150958,"REG-OFF"
10,99994,"18",10,0.251188643150958,"REG-OFF"
20,100037,"18",10,0.251188643150958,"REG-OFF"
30,199619,"18",10,0.251188643150958,"REG-OFF"
40,199186,"18",10,0.251188643150958,"REG-OFF"
50,385486,"18",10,0.251188643150958,"REG-OFF"
60,395220,"18",10,0.251188643150958,"REG-OFF"
0,100000,"19",50,0.251188643150958,"REG-OFF"
10,99996,"19",50,0.251188643150958,"REG-OFF"
20,100057,"19",50,0.251188643150958,"REG-OFF"
30,199700,"19",50,0.251188643150958,"REG-OFF"
40,199340,"19",50,0.251188643150958,"REG-OFF"
50,386133,"19",50,0.251188643150958,"REG-OFF"
60,396176,"19",50,0.251188643150958,"REG-OFF"
0,100000,"20",200,0.251188643150958,"REG-OFF"
10,99996,"20",200,0.251188643150958,"REG-OFF"
20,100074,"20",200,0.251188643150958,"REG-OFF"
30,199736,"20",200,0.251188643150958,"REG-OFF"
40,199423,"20",200,0.251188643150958,"REG-OFF"
50,386295,"20",200,0.251188643150958,"REG-OFF"
60,396570,"20",200,0.251188643150958,"REG-OFF"
0,100000,"21",2,0.316227766016838,"REG-OFF"
10,99993,"21",2,0.316227766016838,"REG-OFF"
20,100021,"21",2,0.316227766016838,"REG-OFF"
30,199184,"21",2,0.316227766016838,"REG-OFF"
40,198253,"21",2,0.316227766016838,"REG-OFF"
50,382260,"21",2,0.316227766016838,"REG-OFF"
60,389674,"21",2,0.316227766016838,"REG-OFF"
0,100000,"22",10,0.316227766016838,"REG-OFF"
10,99993,"22",10,0.316227766016838,"REG-OFF"
20,99998,"22",10,0.316227766016838,"REG-OFF"
30,199359,"22",10,0.316227766016838,"REG-OFF"
40,198539,"22",10,0.316227766016838,"REG-OFF"
50,383046,"22",10,0.316227766016838,"REG-OFF"
60,391425,"22",10,0.316227766016838,"REG-OFF"
0,100000,"23",50,0.316227766016838,"REG-OFF"
10,99988,"23",50,0.316227766016838,"REG-OFF"
20,100018,"23",50,0.316227766016838,"REG-OFF"
30,199441,"23",50,0.316227766016838,"REG-OFF"
40,198802,"23",50,0.316227766016838,"REG-OFF"
50,384163,"23",50,0.316227766016838,"REG-OFF"
60,393159,"23",50,0.316227766016838,"REG-OFF"
0,100000,"24",200,0.316227766016838,"REG-OFF"
10,99996,"24",200,0.316227766016838,"REG-OFF"
20,100044,"24",200,0.316227766016838,"REG-OFF"
30,199507,"24",200,0.316227766016838,"REG-OFF"
40,198943,"24",200,0.316227766016838,"REG-OFF"
50,384529,"24",200,0.316227766016838,"REG-OFF"
60,394003,"24",200,0.316227766016838,"REG-OFF"
0,100000,"25",2,0.398107170553497,"REG-OFF"
10,99980,"25",2,0.398107170553497,"REG-OFF"
20,99941,"25",2,0.398107170553497,"REG-OFF"
30,198605,"25",2,0.398107170553497,"REG-OFF"
40,196826,"25",2,0.398107170553497,"REG-OFF"
50,376795,"25",2,0.398107170553497,"REG-OFF"
60,381452,"25",2,0.398107170553497,"REG-OFF"
0,100000,"26",10,0.398107170553497,"REG-OFF"
10,99986,"26",10,0.398107170553497,"REG-OFF"
20,99975,"26",10,0.398107170553497,"REG-OFF"
30,198888,"26",10,0.398107170553497,"REG-OFF"
40,197487,"26",10,0.398107170553497,"REG-OFF"
50,379032,"26",10,0.398107170553497,"REG-OFF"
60,384857,"26",10,0.398107170553497,"REG-OFF"
0,100000,"27",50,0.398107170553497,"REG-OFF"
10,99987,"27",50,0.398107170553497,"REG-OFF"
20,99977,"27",50,0.398107170553497,"REG-OFF"
30,199087,"27",50,0.398107170553497,"REG-OFF"
40,197986,"27",50,0.398107170553497,"REG-OFF"
50,380799,"27",50,0.398107170553497,"REG-OFF"
60,388010,"27",50,0.398107170553497,"REG-OFF"
0,100000,"28",200,0.398107170553497,"REG-OFF"
10,99987,"28",200,0.398107170553497,"REG-OFF"
20,99985,"28",200,0.398107170553497,"REG-OFF"
30,199130,"28",200,0.398107170553497,"REG-OFF"
40,198099,"28",200,0.398107170553497,"REG-OFF"
50,381541,"28",200,0.398107170553497,"REG-OFF"
60,389225,"28",200,0.398107170553497,"REG-OFF"
0,100000,"29",2,0.501187233627272,"REG-OFF"
10,99968,"29",2,0.501187233627272,"REG-OFF"
20,99801,"29",2,0.501187233627272,"REG-OFF"
30,197496,"29",2,0.501187233627272,"REG-OFF"
40,194319,"29",2,0.501187233627272,"REG-OFF"
50,367461,"29",2,0.501187233627272,"REG-OFF"
60,366772,"29",2,0.501187233627272,"REG-OFF"
0,100000,"30",10,0.501187233627272,"REG-OFF"
10,99979,"30",10,0.501187233627272,"REG-OFF"
20,99799,"30",10,0.501187233627272,"REG-OFF"
30,197844,"30",10,0.501187233627272,"REG-OFF"
40,195135,"30",10,0.501187233627272,"REG-OFF"
50,370695,"30",10,0.501187233627272,"REG-OFF"
60,372064,"30",10,0.501187233627272,"REG-OFF"
0,100000,"31",50,0.501187233627272,"REG-OFF"
