"sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT","efflux.binom.param","cell.type"
90,180237,"269",2,0.251188643150958,0.8,"STRUCT-BIND"
100,340655,"269",2,0.251188643150958,0.8,"STRUCT-BIND"
110,334227,"269",2,0.251188643150958,0.8,"STRUCT-BIND"
120,560207,"269",2,0.251188643150958,0.8,"STRUCT-BIND"
130,631878,"269",2,0.251188643150958,0.8,"STRUCT-BIND"
140,759030,"269",2,0.251188643150958,0.8,"STRUCT-BIND"
150,1191234,"269",2,0.251188643150958,0.8,"STRUCT-BIND"
160,1197438,"269",2,0.251188643150958,0.8,"STRUCT-BIND"
170,2149784,"269",2,0.251188643150958,0.8,"STRUCT-BIND"
180,2189946,"269",2,0.251188643150958,0.8,"STRUCT-BIND"
0,20000,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
10,19992,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
20,19964,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
30,39615,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
40,39258,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
50,75194,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
60,76336,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
70,97812,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
80,147045,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
90,147408,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
100,279599,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
110,275496,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
120,463037,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
130,524482,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
140,631941,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
150,996033,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
160,1005440,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
170,1810606,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
180,1852769,"270",10,0.251188643150958,0.8,"STRUCT-BIND"
0,20000,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
10,19993,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
20,19962,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
30,39645,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
40,39317,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
50,75495,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
60,76810,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
70,98752,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
80,149222,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
90,150075,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
100,286569,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
110,283385,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
120,478915,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
130,544886,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
140,658807,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
150,1044231,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
160,1058104,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
170,1915287,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
180,1967799,"271",50,0.251188643150958,0.8,"STRUCT-BIND"
0,20000,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
10,19995,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
20,19963,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
30,39695,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
40,39413,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
50,75822,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
60,77250,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
70,99636,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
80,150488,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
90,151780,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
100,290335,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
110,288254,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
120,488577,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
130,557648,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
140,676770,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
150,1075691,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
160,1093362,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
170,1984903,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
180,2046241,"272",200,0.251188643150958,0.8,"STRUCT-BIND"
0,30000,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
10,29970,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
20,29830,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
30,58877,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
40,57886,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
50,109699,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
60,109816,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
70,138772,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
80,205205,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
90,202263,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
100,377553,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
110,365751,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
120,604339,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
130,671601,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
140,794099,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
150,1228692,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
160,1217460,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
170,2152413,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
180,2160480,"273",2,0.316227766016838,0.8,"STRUCT-BIND"
0,25000,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
10,24984,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
20,24896,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
30,49238,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
40,48533,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
50,92444,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
60,92993,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
70,118154,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
80,175792,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
90,174386,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
100,326981,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
110,318778,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
120,529840,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
130,592559,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
140,705416,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
150,1097701,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
160,1094545,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
170,1945618,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
180,1965077,"274",10,0.316227766016838,0.8,"STRUCT-BIND"
0,25000,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
10,24979,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
20,24918,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
30,49368,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
40,48792,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
50,93157,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
60,94243,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
70,120404,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
80,180267,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
90,179797,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
100,339779,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
110,333473,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
120,557960,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
130,629204,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
140,754266,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
150,1183075,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
160,1187924,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
170,2126812,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
180,2163847,"275",50,0.316227766016838,0.8,"STRUCT-BIND"
0,21000,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
10,20985,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
20,20940,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
30,41576,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
40,41122,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
50,78662,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
60,79763,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
70,101918,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
80,153455,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
90,153782,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
100,292136,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
110,287798,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
120,483092,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
130,548345,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
140,659105,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
150,1041142,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
160,1049046,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
170,1888953,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
180,1931928,"276",200,0.316227766016838,0.8,"STRUCT-BIND"
0,45000,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
10,44954,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
20,44628,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
30,87493,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
40,85177,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
50,159237,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
60,157077,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
70,194916,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
80,283330,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
90,274514,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
100,500840,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
110,475646,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
120,768213,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
130,836764,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
140,968144,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
150,1465018,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
160,1421825,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
170,2453136,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
180,2410448,"277",2,0.398107170553497,0.8,"STRUCT-BIND"
0,39000,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
10,38968,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
20,38763,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
30,76322,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
40,74643,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
50,140572,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
60,139766,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
70,174657,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
80,256212,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
90,250065,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
100,461595,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
110,442384,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
120,722533,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
130,793844,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
140,926694,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
150,1417408,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
160,1386881,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
170,2418488,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
180,2398388,"278",10,0.398107170553497,0.8,"STRUCT-BIND"
0,30000,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
10,29973,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
20,29852,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
30,58907,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
40,57879,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
50,109608,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
60,109974,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
70,138801,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
80,205858,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
90,203049,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
100,378611,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
110,366927,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
120,604658,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
130,673495,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
140,795780,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
150,1231665,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
160,1219960,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
170,2152345,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
180,2160032,"279",50,0.398107170553497,0.8,"STRUCT-BIND"
0,26000,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
10,25974,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
20,25866,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
30,51098,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
40,50332,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
50,95614,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
60,96213,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
70,122023,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
80,181833,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
90,180387,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
100,339355,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
110,331305,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
120,551024,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
130,618320,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
140,736265,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
150,1148808,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
160,1145930,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
170,2039356,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
180,2062603,"280",200,0.398107170553497,0.8,"STRUCT-BIND"
0,75000,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
10,74861,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
20,74015,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
30,143848,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
40,138021,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
50,252969,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
60,244615,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
70,295431,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
80,417924,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
90,393133,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
100,694895,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
110,640629,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
120,999540,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
130,1056856,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
140,1181455,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
150,1730518,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
160,1624464,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
170,2706196,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
180,2573524,"281",2,0.501187233627272,0.8,"STRUCT-BIND"
0,60000,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
10,59876,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
20,59353,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
30,115890,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
40,112098,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
50,207374,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
60,202859,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
70,248287,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
80,356503,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
90,340160,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
100,611941,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
110,572796,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
120,910156,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
130,976605,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
140,1109576,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
150,1652695,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
160,1576753,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
170,2672943,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
180,2581224,"282",10,0.501187233627272,0.8,"STRUCT-BIND"
0,43000,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
10,42948,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
20,42650,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
30,83709,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
40,81520,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
50,152547,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
60,150860,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
70,187532,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
80,273714,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
90,265441,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
100,486856,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
110,463994,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
120,751079,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
130,822398,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
140,952552,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
150,1448747,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
160,1406933,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
170,2433913,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
180,2397686,"283",50,0.501187233627272,0.8,"STRUCT-BIND"
0,36000,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
10,35948,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
20,35679,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
30,70074,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
40,68437,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
50,128640,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
60,128100,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
70,160586,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
80,236316,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
90,231591,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
100,429342,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
110,413770,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
120,679342,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
130,752235,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
140,883074,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
150,1360472,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
160,1338721,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
170,2347870,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
180,2341023,"284",200,0.501187233627272,0.8,"STRUCT-BIND"
0,100000,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
10,99722,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
20,98078,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
30,188065,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
40,176646,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
50,314332,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
60,293968,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
70,341907,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
80,464615,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
90,419142,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
100,708410,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
110,625327,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
120,930577,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
130,938599,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
140,1000385,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
150,1394616,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
160,1249914,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
170,1977013,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
180,1792541,"285",2,0.630957344480193,0.8,"STRUCT-BIND"
0,100000,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
10,99776,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
20,98413,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
30,189978,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
40,180530,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
50,326525,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
60,311288,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
70,370442,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
80,514753,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
90,475946,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
100,825785,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
110,747521,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
120,1143986,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
130,1185989,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
140,1300748,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
150,1867345,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
160,1719529,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
170,2802572,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
180,2612122,"286",10,0.630957344480193,0.8,"STRUCT-BIND"
0,68000,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
10,67879,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
20,67102,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
30,130366,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
40,125211,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
50,229947,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
60,223322,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
70,271858,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
80,387358,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
90,367888,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
100,658221,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
110,613712,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
120,969598,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
130,1037017,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
140,1173522,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
150,1741596,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
160,1653616,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
170,2788566,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
180,2683568,"287",50,0.630957344480193,0.8,"STRUCT-BIND"
0,53000,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
10,52920,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
20,52398,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
30,102240,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
40,98619,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
50,182460,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
60,178654,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
70,219564,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
80,317967,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
90,306541,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
100,558672,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
110,530272,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
120,854868,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
130,932639,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
140,1076653,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
150,1632845,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
160,1581221,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
170,2726106,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
180,2676109,"288",200,0.630957344480193,0.8,"STRUCT-BIND"
0,100000,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
10,99607,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
20,97083,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
30,181924,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
40,165553,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
50,281468,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
60,251064,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
70,275948,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
80,352684,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
90,299322,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
100,471944,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
110,390789,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
120,542343,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
130,512655,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
140,510035,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
150,663749,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
160,556667,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
170,818855,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
180,692921,"289",2,0.794328234724281,0.8,"STRUCT-BIND"
0,100000,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
10,99673,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
20,97424,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
30,184740,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
40,171004,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
50,298427,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
60,273662,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
70,312314,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
80,415298,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
90,367076,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
100,607370,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
110,525518,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
120,765485,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
130,758145,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
140,793133,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
150,1085340,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
160,954016,"290",10,0.794328234724281,0.8,"STRUCT-BIND"
