"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT"
21,160,61738,4,200,0.1
21,170,113356,4,200,0.1
21,180,118385,4,200,0.1
22,0,1000,4,200,0.1
22,10,1000,4,200,0.1
22,20,1000,4,200,0.1
22,30,1992,4,200,0.1
22,40,1988,4,200,0.1
22,50,3841,4,200,0.1
22,60,3946,4,200,0.1
22,70,5088,4,200,0.1
22,80,7808,4,200,0.1
22,90,7948,4,200,0.1
22,100,15355,4,200,0.1
22,110,15388,4,200,0.1
22,120,26138,4,200,0.1
22,130,30421,4,200,0.1
22,140,36961,4,200,0.1
22,150,59978,4,200,0.1
22,160,61558,4,200,0.1
22,170,113051,4,200,0.1
22,180,118211,4,200,0.1
41,0,1000,4,200,0.1
41,10,1000,4,200,0.1
41,20,1000,4,200,0.1
41,30,1996,4,200,0.1
41,40,1989,4,200,0.1
41,50,3854,4,200,0.1
41,60,3936,4,200,0.1
41,70,5141,4,200,0.1
41,80,7799,4,200,0.1
41,90,7959,4,200,0.1
41,100,15347,4,200,0.1
41,110,15364,4,200,0.1
41,120,26434,4,200,0.1
41,130,30354,4,200,0.1
41,140,37387,4,200,0.1
41,150,59914,4,200,0.1
41,160,61715,4,200,0.1
41,170,113427,4,200,0.1
41,180,118121,4,200,0.1
42,0,1000,4,200,0.1
42,10,1000,4,200,0.1
42,20,1002,4,200,0.1
42,30,1997,4,200,0.1
42,40,1996,4,200,0.1
42,50,3847,4,200,0.1
42,60,3954,4,200,0.1
42,70,5110,4,200,0.1
42,80,7834,4,200,0.1
42,90,7979,4,200,0.1
42,100,15373,4,200,0.1
42,110,15405,4,200,0.1
42,120,26239,4,200,0.1
42,130,30438,4,200,0.1
42,140,37133,4,200,0.1
42,150,60022,4,200,0.1
42,160,61592,4,200,0.1
42,170,113211,4,200,0.1
42,180,118322,4,200,0.1
61,0,1000,4,200,0.1
61,10,1000,4,200,0.1
61,20,1001,4,200,0.1
61,30,1996,4,200,0.1
61,40,1989,4,200,0.1
61,50,3837,4,200,0.1
61,60,3944,4,200,0.1
61,70,5083,4,200,0.1
61,80,7824,4,200,0.1
61,90,7955,4,200,0.1
61,100,15400,4,200,0.1
61,110,15408,4,200,0.1
61,120,26400,4,200,0.1
61,130,30429,4,200,0.1
61,140,37166,4,200,0.1
61,150,60036,4,200,0.1
61,160,61620,4,200,0.1
61,170,113384,4,200,0.1
61,180,118310,4,200,0.1
62,0,1000,4,200,0.1
62,10,1000,4,200,0.1
62,20,999,4,200,0.1
62,30,1994,4,200,0.1
62,40,1989,4,200,0.1
62,50,3832,4,200,0.1
62,60,3945,4,200,0.1
62,70,5108,4,200,0.1
62,80,7817,4,200,0.1
62,90,7982,4,200,0.1
62,100,15366,4,200,0.1
62,110,15405,4,200,0.1
62,120,26272,4,200,0.1
62,130,30399,4,200,0.1
62,140,37183,4,200,0.1
62,150,59955,4,200,0.1
62,160,61647,4,200,0.1
62,170,113110,4,200,0.1
62,180,118204,4,200,0.1
81,0,1000,4,200,0.1
81,10,1000,4,200,0.1
81,20,998,4,200,0.1
81,30,1989,4,200,0.1
81,40,1986,4,200,0.1
81,50,3821,4,200,0.1
81,60,3943,4,200,0.1
81,70,5097,4,200,0.1
81,80,7809,4,200,0.1
81,90,7937,4,200,0.1
81,100,15356,4,200,0.1
81,110,15395,4,200,0.1
81,120,26315,4,200,0.1
81,130,30421,4,200,0.1
81,140,37289,4,200,0.1
81,150,60024,4,200,0.1
81,160,61740,4,200,0.1
81,170,113166,4,200,0.1
81,180,118324,4,200,0.1
82,0,1000,4,200,0.1
82,10,999,4,200,0.1
82,20,1000,4,200,0.1
82,30,1994,4,200,0.1
82,40,1989,4,200,0.1
82,50,3842,4,200,0.1
82,60,3937,4,200,0.1
82,70,5083,4,200,0.1
82,80,7801,4,200,0.1
82,90,7954,4,200,0.1
82,100,15363,4,200,0.1
82,110,15389,4,200,0.1
82,120,26302,4,200,0.1
82,130,30416,4,200,0.1
82,140,37211,4,200,0.1
82,150,60040,4,200,0.1
82,160,61731,4,200,0.1
82,170,113230,4,200,0.1
82,180,118375,4,200,0.1
1,0,1000,5,2,0.125892541179417
1,10,1000,5,2,0.125892541179417
1,20,999,5,2,0.125892541179417
1,30,1989,5,2,0.125892541179417
1,40,1982,5,2,0.125892541179417
1,50,3837,5,2,0.125892541179417
1,60,3926,5,2,0.125892541179417
1,70,5099,5,2,0.125892541179417
