"sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT","cell.type"
40,157531,"29",2,0.501187233627272,"REG-ON"
50,288101,"29",2,0.501187233627272,"REG-ON"
60,277621,"29",2,0.501187233627272,"REG-ON"
70,334647,"29",2,0.501187233627272,"REG-ON"
80,472175,"29",2,0.501187233627272,"REG-ON"
90,443193,"29",2,0.501187233627272,"REG-ON"
100,782491,"29",2,0.501187233627272,"REG-ON"
110,720181,"29",2,0.501187233627272,"REG-ON"
120,1123422,"29",2,0.501187233627272,"REG-ON"
130,1184521,"29",2,0.501187233627272,"REG-ON"
140,1325347,"29",2,0.501187233627272,"REG-ON"
150,1939136,"29",2,0.501187233627272,"REG-ON"
160,1820523,"29",2,0.501187233627272,"REG-ON"
170,3034203,"29",2,0.501187233627272,"REG-ON"
180,2885017,"29",2,0.501187233627272,"REG-ON"
0,60000,"30",10,0.501187233627272,"REG-ON"
10,59896,"30",10,0.501187233627272,"REG-ON"
20,59301,"30",10,0.501187233627272,"REG-ON"
30,115553,"30",10,0.501187233627272,"REG-ON"
40,111490,"30",10,0.501187233627272,"REG-ON"
50,206041,"30",10,0.501187233627272,"REG-ON"
60,201234,"30",10,0.501187233627272,"REG-ON"
70,246246,"30",10,0.501187233627272,"REG-ON"
80,354054,"30",10,0.501187233627272,"REG-ON"
90,338562,"30",10,0.501187233627272,"REG-ON"
100,610383,"30",10,0.501187233627272,"REG-ON"
110,572983,"30",10,0.501187233627272,"REG-ON"
120,913274,"30",10,0.501187233627272,"REG-ON"
130,985539,"30",10,0.501187233627272,"REG-ON"
140,1127088,"30",10,0.501187233627272,"REG-ON"
150,1688625,"30",10,0.501187233627272,"REG-ON"
160,1621700,"30",10,0.501187233627272,"REG-ON"
170,2765625,"30",10,0.501187233627272,"REG-ON"
180,2692134,"30",10,0.501187233627272,"REG-ON"
0,35000,"31",50,0.501187233627272,"REG-ON"
10,34948,"31",50,0.501187233627272,"REG-ON"
20,34685,"31",50,0.501187233627272,"REG-ON"
30,68165,"31",50,0.501187233627272,"REG-ON"
40,66602,"31",50,0.501187233627272,"REG-ON"
50,125295,"31",50,0.501187233627272,"REG-ON"
60,124878,"31",50,0.501187233627272,"REG-ON"
70,156281,"31",50,0.501187233627272,"REG-ON"
80,230430,"31",50,0.501187233627272,"REG-ON"
90,225961,"31",50,0.501187233627272,"REG-ON"
100,419003,"31",50,0.501187233627272,"REG-ON"
110,404293,"31",50,0.501187233627272,"REG-ON"
120,663724,"31",50,0.501187233627272,"REG-ON"
130,737526,"31",50,0.501187233627272,"REG-ON"
140,867148,"31",50,0.501187233627272,"REG-ON"
150,1341748,"31",50,0.501187233627272,"REG-ON"
160,1326102,"31",50,0.501187233627272,"REG-ON"
170,2337343,"31",50,0.501187233627272,"REG-ON"
180,2344930,"31",50,0.501187233627272,"REG-ON"
0,25000,"32",200,0.501187233627272,"REG-ON"
10,24962,"32",200,0.501187233627272,"REG-ON"
20,24857,"32",200,0.501187233627272,"REG-ON"
30,49039,"32",200,0.501187233627272,"REG-ON"
40,48157,"32",200,0.501187233627272,"REG-ON"
50,91284,"32",200,0.501187233627272,"REG-ON"
60,91750,"32",200,0.501187233627272,"REG-ON"
70,116105,"32",200,0.501187233627272,"REG-ON"
80,172872,"32",200,0.501187233627272,"REG-ON"
90,171550,"32",200,0.501187233627272,"REG-ON"
100,322143,"32",200,0.501187233627272,"REG-ON"
110,314374,"32",200,0.501187233627272,"REG-ON"
120,523183,"32",200,0.501187233627272,"REG-ON"
130,587515,"32",200,0.501187233627272,"REG-ON"
140,700481,"32",200,0.501187233627272,"REG-ON"
150,1096126,"32",200,0.501187233627272,"REG-ON"
160,1097015,"32",200,0.501187233627272,"REG-ON"
170,1959727,"32",200,0.501187233627272,"REG-ON"
180,1989522,"32",200,0.501187233627272,"REG-ON"
0,100000,"33",2,0.630957344480193,"REG-ON"
10,99716,"33",2,0.630957344480193,"REG-ON"
20,97830,"33",2,0.630957344480193,"REG-ON"
30,186833,"33",2,0.630957344480193,"REG-ON"
40,174891,"33",2,0.630957344480193,"REG-ON"
50,309394,"33",2,0.630957344480193,"REG-ON"
60,288311,"33",2,0.630957344480193,"REG-ON"
70,333591,"33",2,0.630957344480193,"REG-ON"
80,451240,"33",2,0.630957344480193,"REG-ON"
90,405455,"33",2,0.630957344480193,"REG-ON"
100,682374,"33",2,0.630957344480193,"REG-ON"
110,599943,"33",2,0.630957344480193,"REG-ON"
120,891010,"33",2,0.630957344480193,"REG-ON"
130,896967,"33",2,0.630957344480193,"REG-ON"
140,955313,"33",2,0.630957344480193,"REG-ON"
150,1330795,"33",2,0.630957344480193,"REG-ON"
160,1191831,"33",2,0.630957344480193,"REG-ON"
170,1884129,"33",2,0.630957344480193,"REG-ON"
180,1705586,"33",2,0.630957344480193,"REG-ON"
0,100000,"34",10,0.630957344480193,"REG-ON"
10,99783,"34",10,0.630957344480193,"REG-ON"
20,98191,"34",10,0.630957344480193,"REG-ON"
30,189040,"34",10,0.630957344480193,"REG-ON"
40,179175,"34",10,0.630957344480193,"REG-ON"
50,322679,"34",10,0.630957344480193,"REG-ON"
60,306640,"34",10,0.630957344480193,"REG-ON"
70,363460,"34",10,0.630957344480193,"REG-ON"
80,505042,"34",10,0.630957344480193,"REG-ON"
90,467088,"34",10,0.630957344480193,"REG-ON"
100,810628,"34",10,0.630957344480193,"REG-ON"
110,735754,"34",10,0.630957344480193,"REG-ON"
120,1127624,"34",10,0.630957344480193,"REG-ON"
130,1174478,"34",10,0.630957344480193,"REG-ON"
140,1292334,"34",10,0.630957344480193,"REG-ON"
150,1865964,"34",10,0.630957344480193,"REG-ON"
160,1727247,"34",10,0.630957344480193,"REG-ON"
170,2833116,"34",10,0.630957344480193,"REG-ON"
180,2657866,"34",10,0.630957344480193,"REG-ON"
0,50000,"35",50,0.630957344480193,"REG-ON"
10,49878,"35",50,0.630957344480193,"REG-ON"
20,49325,"35",50,0.630957344480193,"REG-ON"
30,96068,"35",50,0.630957344480193,"REG-ON"
40,92664,"35",50,0.630957344480193,"REG-ON"
50,171487,"35",50,0.630957344480193,"REG-ON"
60,167695,"35",50,0.630957344480193,"REG-ON"
70,206229,"35",50,0.630957344480193,"REG-ON"
80,297021,"35",50,0.630957344480193,"REG-ON"
90,285315,"35",50,0.630957344480193,"REG-ON"
100,517100,"35",50,0.630957344480193,"REG-ON"
110,488643,"35",50,0.630957344480193,"REG-ON"
120,784094,"35",50,0.630957344480193,"REG-ON"
130,850853,"35",50,0.630957344480193,"REG-ON"
140,980047,"35",50,0.630957344480193,"REG-ON"
150,1479676,"35",50,0.630957344480193,"REG-ON"
160,1429865,"35",50,0.630957344480193,"REG-ON"
170,2460622,"35",50,0.630957344480193,"REG-ON"
180,2411427,"35",50,0.630957344480193,"REG-ON"
0,36000,"36",200,0.630957344480193,"REG-ON"
10,35943,"36",200,0.630957344480193,"REG-ON"
20,35645,"36",200,0.630957344480193,"REG-ON"
30,69838,"36",200,0.630957344480193,"REG-ON"
40,67905,"36",200,0.630957344480193,"REG-ON"
50,127153,"36",200,0.630957344480193,"REG-ON"
60,125931,"36",200,0.630957344480193,"REG-ON"
70,157235,"36",200,0.630957344480193,"REG-ON"
80,230322,"36",200,0.630957344480193,"REG-ON"
90,224870,"36",200,0.630957344480193,"REG-ON"
100,415425,"36",200,0.630957344480193,"REG-ON"
110,398969,"36",200,0.630957344480193,"REG-ON"
120,652939,"36",200,0.630957344480193,"REG-ON"
130,721878,"36",200,0.630957344480193,"REG-ON"
140,847072,"36",200,0.630957344480193,"REG-ON"
150,1302366,"36",200,0.630957344480193,"REG-ON"
160,1282280,"36",200,0.630957344480193,"REG-ON"
170,2248299,"36",200,0.630957344480193,"REG-ON"
180,2245429,"36",200,0.630957344480193,"REG-ON"
0,100000,"37",2,0.794328234724281,"REG-ON"
10,99596,"37",2,0.794328234724281,"REG-ON"
20,96844,"37",2,0.794328234724281,"REG-ON"
30,180704,"37",2,0.794328234724281,"REG-ON"
40,163391,"37",2,0.794328234724281,"REG-ON"
50,275843,"37",2,0.794328234724281,"REG-ON"
60,244425,"37",2,0.794328234724281,"REG-ON"
70,266715,"37",2,0.794328234724281,"REG-ON"
80,339314,"37",2,0.794328234724281,"REG-ON"
90,285904,"37",2,0.794328234724281,"REG-ON"
100,448085,"37",2,0.794328234724281,"REG-ON"
110,369816,"37",2,0.794328234724281,"REG-ON"
120,509353,"37",2,0.794328234724281,"REG-ON"
130,479895,"37",2,0.794328234724281,"REG-ON"
140,475928,"37",2,0.794328234724281,"REG-ON"
150,617609,"37",2,0.794328234724281,"REG-ON"
160,516490,"37",2,0.794328234724281,"REG-ON"
170,757973,"37",2,0.794328234724281,"REG-ON"
180,640185,"37",2,0.794328234724281,"REG-ON"
0,100000,"38",10,0.794328234724281,"REG-ON"
10,99652,"38",10,0.794328234724281,"REG-ON"
20,97283,"38",10,0.794328234724281,"REG-ON"
30,183735,"38",10,0.794328234724281,"REG-ON"
40,169106,"38",10,0.794328234724281,"REG-ON"
50,293264,"38",10,0.794328234724281,"REG-ON"
60,268040,"38",10,0.794328234724281,"REG-ON"
70,304059,"38",10,0.794328234724281,"REG-ON"
80,400844,"38",10,0.794328234724281,"REG-ON"
90,352651,"38",10,0.794328234724281,"REG-ON"
100,579909,"38",10,0.794328234724281,"REG-ON"
110,500271,"38",10,0.794328234724281,"REG-ON"
120,726768,"38",10,0.794328234724281,"REG-ON"
130,717477,"38",10,0.794328234724281,"REG-ON"
140,749333,"38",10,0.794328234724281,"REG-ON"
150,1022800,"38",10,0.794328234724281,"REG-ON"
160,898822,"38",10,0.794328234724281,"REG-ON"
170,1392342,"38",10,0.794328234724281,"REG-ON"
180,1237676,"38",10,0.794328234724281,"REG-ON"
0,90000,"39",50,0.794328234724281,"REG-ON"
10,89752,"39",50,0.794328234724281,"REG-ON"
20,88169,"39",50,0.794328234724281,"REG-ON"
30,169605,"39",50,0.794328234724281,"REG-ON"
40,160610,"39",50,0.794328234724281,"REG-ON"
50,290025,"39",50,0.794328234724281,"REG-ON"
60,276684,"39",50,0.794328234724281,"REG-ON"
70,329797,"39",50,0.794328234724281,"REG-ON"
80,461460,"39",50,0.794328234724281,"REG-ON"
90,429451,"39",50,0.794328234724281,"REG-ON"
100,752643,"39",50,0.794328234724281,"REG-ON"
110,688682,"39",50,0.794328234724281,"REG-ON"
120,1065667,"39",50,0.794328234724281,"REG-ON"
130,1120673,"39",50,0.794328234724281,"REG-ON"
140,1246156,"39",50,0.794328234724281,"REG-ON"
150,1818967,"39",50,0.794328234724281,"REG-ON"
160,1701391,"39",50,0.794328234724281,"REG-ON"
170,2822629,"39",50,0.794328234724281,"REG-ON"
180,2677884,"39",50,0.794328234724281,"REG-ON"
0,55000,"40",200,0.794328234724281,"REG-ON"
10,54856,"40",200,0.794328234724281,"REG-ON"
20,54191,"40",200,0.794328234724281,"REG-ON"
30,105141,"40",200,0.794328234724281,"REG-ON"
40,100918,"40",200,0.794328234724281,"REG-ON"
50,185553,"40",200,0.794328234724281,"REG-ON"
60,180400,"40",200,0.794328234724281,"REG-ON"
70,219932,"40",200,0.794328234724281,"REG-ON"
80,314998,"40",200,0.794328234724281,"REG-ON"
90,300355,"40",200,0.794328234724281,"REG-ON"
100,541106,"40",200,0.794328234724281,"REG-ON"
110,507754,"40",200,0.794328234724281,"REG-ON"
120,809515,"40",200,0.794328234724281,"REG-ON"
130,873462,"40",200,0.794328234724281,"REG-ON"
140,998399,"40",200,0.794328234724281,"REG-ON"
150,1497974,"40",200,0.794328234724281,"REG-ON"
160,1438902,"40",200,0.794328234724281,"REG-ON"
170,2459072,"40",200,0.794328234724281,"REG-ON"
180,2395677,"40",200,0.794328234724281,"REG-ON"
0,100000,"41",2,1,"REG-ON"
10,99395,"41",2,1,"REG-ON"
20,95061,"41",2,1,"REG-ON"
30,171035,"41",2,1,"REG-ON"
40,147143,"41",2,1,"REG-ON"
50,231760,"41",2,1,"REG-ON"
60,191156,"41",2,1,"REG-ON"
70,190690,"41",2,1,"REG-ON"
80,221699,"41",2,1,"REG-ON"
90,170731,"41",2,1,"REG-ON"
100,242052,"41",2,1,"REG-ON"
110,181712,"41",2,1,"REG-ON"
120,225886,"41",2,1,"REG-ON"
130,193303,"41",2,1,"REG-ON"
140,173210,"41",2,1,"REG-ON"
150,202326,"41",2,1,"REG-ON"
160,153680,"41",2,1,"REG-ON"
170,202055,"41",2,1,"REG-ON"
180,154589,"41",2,1,"REG-ON"
0,100000,"42",10,1,"REG-ON"
10,99451,"42",10,1,"REG-ON"
20,95761,"42",10,1,"REG-ON"
30,175795,"42",10,1,"REG-ON"
40,155292,"42",10,1,"REG-ON"
50,254522,"42",10,1,"REG-ON"
60,218581,"42",10,1,"REG-ON"
70,231105,"42",10,1,"REG-ON"
80,284936,"42",10,1,"REG-ON"
90,233713,"42",10,1,"REG-ON"
100,355283,"42",10,1,"REG-ON"
110,285323,"42",10,1,"REG-ON"
120,382468,"42",10,1,"REG-ON"
130,351504,"42",10,1,"REG-ON"
140,339629,"42",10,1,"REG-ON"
150,428731,"42",10,1,"REG-ON"
160,349749,"42",10,1,"REG-ON"
170,499156,"42",10,1,"REG-ON"
180,412240,"42",10,1,"REG-ON"
0,100000,"43",50,1,"REG-ON"
10,99549,"43",50,1,"REG-ON"
20,96959,"43",50,1,"REG-ON"
30,182519,"43",50,1,"REG-ON"
40,168072,"43",50,1,"REG-ON"
50,292205,"43",50,1,"REG-ON"
60,267951,"43",50,1,"REG-ON"
70,305614,"43",50,1,"REG-ON"
80,408216,"43",50,1,"REG-ON"
90,362345,"43",50,1,"REG-ON"
100,604325,"43",50,1,"REG-ON"
110,528435,"43",50,1,"REG-ON"
120,777733,"43",50,1,"REG-ON"
130,780106,"43",50,1,"REG-ON"
140,824347,"43",50,1,"REG-ON"
150,1145858,"43",50,1,"REG-ON"
160,1021455,"43",50,1,"REG-ON"
170,1611376,"43",50,1,"REG-ON"
180,1457426,"43",50,1,"REG-ON"
0,97000,"44",200,1,"REG-ON"
10,96647,"44",200,1,"REG-ON"
20,94632,"44",200,1,"REG-ON"
30,180777,"44",200,1,"REG-ON"
40,169897,"44",200,1,"REG-ON"
50,303650,"44",200,1,"REG-ON"
60,286388,"44",200,1,"REG-ON"
70,337400,"44",200,1,"REG-ON"
80,468281,"44",200,1,"REG-ON"
90,431723,"44",200,1,"REG-ON"
100,748897,"44",200,1,"REG-ON"
110,678660,"44",200,1,"REG-ON"
120,1040509,"44",200,1,"REG-ON"
130,1085178,"44",200,1,"REG-ON"
140,1193804,"44",200,1,"REG-ON"
150,1729035,"44",200,1,"REG-ON"
160,1601444,"44",200,1,"REG-ON"
170,2632193,"44",200,1,"REG-ON"
180,2474035,"44",200,1,"REG-ON"
0,100000,"45",2,1.25892541179417,"REG-ON"
10,99101,"45",2,1.25892541179417,"REG-ON"
20,92537,"45",2,1.25892541179417,"REG-ON"
30,158229,"45",2,1.25892541179417,"REG-ON"
40,126385,"45",2,1.25892541179417,"REG-ON"
50,179357,"45",2,1.25892541179417,"REG-ON"
60,133158,"45",2,1.25892541179417,"REG-ON"
70,118069,"45",2,1.25892541179417,"REG-ON"
80,121210,"45",2,1.25892541179417,"REG-ON"
90,82420,"45",2,1.25892541179417,"REG-ON"
100,100890,"45",2,1.25892541179417,"REG-ON"
110,66917,"45",2,1.25892541179417,"REG-ON"
120,71951,"45",2,1.25892541179417,"REG-ON"
130,53937,"45",2,1.25892541179417,"REG-ON"
140,42514,"45",2,1.25892541179417,"REG-ON"
150,42850,"45",2,1.25892541179417,"REG-ON"
160,28543,"45",2,1.25892541179417,"REG-ON"
170,32596,"45",2,1.25892541179417,"REG-ON"
180,21846,"45",2,1.25892541179417,"REG-ON"
0,100000,"46",10,1.25892541179417,"REG-ON"
10,99223,"46",10,1.25892541179417,"REG-ON"
20,93542,"46",10,1.25892541179417,"REG-ON"
30,164327,"46",10,1.25892541179417,"REG-ON"
40,136363,"46",10,1.25892541179417,"REG-ON"
50,205679,"46",10,1.25892541179417,"REG-ON"
60,162839,"46",10,1.25892541179417,"REG-ON"
70,155647,"46",10,1.25892541179417,"REG-ON"
80,174397,"46",10,1.25892541179417,"REG-ON"
90,129428,"46",10,1.25892541179417,"REG-ON"
100,176454,"46",10,1.25892541179417,"REG-ON"
110,128026,"46",10,1.25892541179417,"REG-ON"
120,152837,"46",10,1.25892541179417,"REG-ON"
130,127182,"46",10,1.25892541179417,"REG-ON"
140,110703,"46",10,1.25892541179417,"REG-ON"
150,125834,"46",10,1.25892541179417,"REG-ON"
160,93513,"46",10,1.25892541179417,"REG-ON"
170,119227,"46",10,1.25892541179417,"REG-ON"
180,88556,"46",10,1.25892541179417,"REG-ON"
0,100000,"47",50,1.25892541179417,"REG-ON"
10,99352,"47",50,1.25892541179417,"REG-ON"
20,95382,"47",50,1.25892541179417,"REG-ON"
30,174369,"47",50,1.25892541179417,"REG-ON"
40,154206,"47",50,1.25892541179417,"REG-ON"
50,253501,"47",50,1.25892541179417,"REG-ON"
60,220211,"47",50,1.25892541179417,"REG-ON"
70,235866,"47",50,1.25892541179417,"REG-ON"
80,295176,"47",50,1.25892541179417,"REG-ON"
90,245677,"47",50,1.25892541179417,"REG-ON"
100,381091,"47",50,1.25892541179417,"REG-ON"
110,311821,"47",50,1.25892541179417,"REG-ON"
120,426781,"47",50,1.25892541179417,"REG-ON"
130,400440,"47",50,1.25892541179417,"REG-ON"
140,394836,"47",50,1.25892541179417,"REG-ON"
150,512063,"47",50,1.25892541179417,"REG-ON"
160,426891,"47",50,1.25892541179417,"REG-ON"
170,624861,"47",50,1.25892541179417,"REG-ON"
180,528237,"47",50,1.25892541179417,"REG-ON"
0,100000,"48",200,1.25892541179417,"REG-ON"
10,99489,"48",200,1.25892541179417,"REG-ON"
20,96350,"48",200,1.25892541179417,"REG-ON"
30,179766,"48",200,1.25892541179417,"REG-ON"
40,163600,"48",200,1.25892541179417,"REG-ON"
50,280148,"48",200,1.25892541179417,"REG-ON"
60,253714,"48",200,1.25892541179417,"REG-ON"
70,284484,"48",200,1.25892541179417,"REG-ON"
80,375747,"48",200,1.25892541179417,"REG-ON"
90,329363,"48",200,1.25892541179417,"REG-ON"
100,540938,"48",200,1.25892541179417,"REG-ON"
110,466456,"48",200,1.25892541179417,"REG-ON"
120,675280,"48",200,1.25892541179417,"REG-ON"
130,669644,"48",200,1.25892541179417,"REG-ON"
140,697626,"48",200,1.25892541179417,"REG-ON"
150,957476,"48",200,1.25892541179417,"REG-ON"
160,842598,"48",200,1.25892541179417,"REG-ON"
170,1307810,"48",200,1.25892541179417,"REG-ON"
180,1167480,"48",200,1.25892541179417,"REG-ON"
0,100000,"49",2,1.58489319246111,"REG-ON"
10,98678,"49",2,1.58489319246111,"REG-ON"
20,89032,"49",2,1.58489319246111,"REG-ON"
30,141050,"49",2,1.58489319246111,"REG-ON"
40,101017,"49",2,1.58489319246111,"REG-ON"
50,124384,"49",2,1.58489319246111,"REG-ON"
60,79839,"49",2,1.58489319246111,"REG-ON"
70,59745,"49",2,1.58489319246111,"REG-ON"
80,51451,"49",2,1.58489319246111,"REG-ON"
90,29891,"49",2,1.58489319246111,"REG-ON"
100,30340,"49",2,1.58489319246111,"REG-ON"
110,17017,"49",2,1.58489319246111,"REG-ON"
120,15106,"49",2,1.58489319246111,"REG-ON"
130,9494,"49",2,1.58489319246111,"REG-ON"
140,6268,"49",2,1.58489319246111,"REG-ON"
150,5380,"49",2,1.58489319246111,"REG-ON"
160,3066,"49",2,1.58489319246111,"REG-ON"
170,2960,"49",2,1.58489319246111,"REG-ON"
180,1621,"49",2,1.58489319246111,"REG-ON"
0,100000,"50",10,1.58489319246111,"REG-ON"
10,98813,"50",10,1.58489319246111,"REG-ON"
20,90440,"50",10,1.58489319246111,"REG-ON"
30,148819,"50",10,1.58489319246111,"REG-ON"
40,113203,"50",10,1.58489319246111,"REG-ON"
50,151846,"50",10,1.58489319246111,"REG-ON"
60,107093,"50",10,1.58489319246111,"REG-ON"
70,89651,"50",10,1.58489319246111,"REG-ON"
80,88103,"50",10,1.58489319246111,"REG-ON"
90,57471,"50",10,1.58489319246111,"REG-ON"
100,67830,"50",10,1.58489319246111,"REG-ON"
110,43426,"50",10,1.58489319246111,"REG-ON"
120,45425,"50",10,1.58489319246111,"REG-ON"
130,33083,"50",10,1.58489319246111,"REG-ON"
140,24879,"50",10,1.58489319246111,"REG-ON"
150,24873,"50",10,1.58489319246111,"REG-ON"
160,16098,"50",10,1.58489319246111,"REG-ON"
170,17735,"50",10,1.58489319246111,"REG-ON"
180,11657,"50",10,1.58489319246111,"REG-ON"
0,100000,"51",50,1.58489319246111,"REG-ON"
10,99069,"51",50,1.58489319246111,"REG-ON"
20,92904,"51",50,1.58489319246111,"REG-ON"
30,162266,"51",50,1.58489319246111,"REG-ON"
40,134873,"51",50,1.58489319246111,"REG-ON"
50,205074,"51",50,1.58489319246111,"REG-ON"
60,164408,"51",50,1.58489319246111,"REG-ON"
70,160520,"51",50,1.58489319246111,"REG-ON"
80,184180,"51",50,1.58489319246111,"REG-ON"
90,140049,"51",50,1.58489319246111,"REG-ON"
100,196261,"51",50,1.58489319246111,"REG-ON"
110,146694,"51",50,1.58489319246111,"REG-ON"
120,180784,"51",50,1.58489319246111,"REG-ON"
130,155544,"51",50,1.58489319246111,"REG-ON"
140,139240,"51",50,1.58489319246111,"REG-ON"
150,163856,"51",50,1.58489319246111,"REG-ON"
160,124452,"51",50,1.58489319246111,"REG-ON"
170,164301,"51",50,1.58489319246111,"REG-ON"
180,126385,"51",50,1.58489319246111,"REG-ON"
0,100000,"52",200,1.58489319246111,"REG-ON"
10,99202,"52",200,1.58489319246111,"REG-ON"
20,94414,"52",200,1.58489319246111,"REG-ON"
30,170153,"52",200,1.58489319246111,"REG-ON"
40,147541,"52",200,1.58489319246111,"REG-ON"
50,237493,"52",200,1.58489319246111,"REG-ON"
60,202190,"52",200,1.58489319246111,"REG-ON"
70,211536,"52",200,1.58489319246111,"REG-ON"
80,259936,"52",200,1.58489319246111,"REG-ON"
90,212060,"52",200,1.58489319246111,"REG-ON"
100,322460,"52",200,1.58489319246111,"REG-ON"
110,258842,"52",200,1.58489319246111,"REG-ON"
120,347268,"52",200,1.58489319246111,"REG-ON"
130,319796,"52",200,1.58489319246111,"REG-ON"
140,308293,"52",200,1.58489319246111,"REG-ON"
150,393339,"52",200,1.58489319246111,"REG-ON"
160,321634,"52",200,1.58489319246111,"REG-ON"
170,461055,"52",200,1.58489319246111,"REG-ON"
180,382195,"52",200,1.58489319246111,"REG-ON"
0,100000,"53",2,1.99526231496888,"REG-ON"
10,97969,"53",2,1.99526231496888,"REG-ON"
20,83518,"53",2,1.99526231496888,"REG-ON"
30,118353,"53",2,1.99526231496888,"REG-ON"
40,73234,"53",2,1.99526231496888,"REG-ON"
50,74159,"53",2,1.99526231496888,"REG-ON"
60,39970,"53",2,1.99526231496888,"REG-ON"
70,24556,"53",2,1.99526231496888,"REG-ON"
80,17002,"53",2,1.99526231496888,"REG-ON"
90,7966,"53",2,1.99526231496888,"REG-ON"
100,6339,"53",2,1.99526231496888,"REG-ON"
110,2837,"53",2,1.99526231496888,"REG-ON"
120,2010,"53",2,1.99526231496888,"REG-ON"
130,1031,"53",2,1.99526231496888,"REG-ON"
140,569,"53",2,1.99526231496888,"REG-ON"
150,362,"53",2,1.99526231496888,"REG-ON"
160,174,"53",2,1.99526231496888,"REG-ON"
170,128,"53",2,1.99526231496888,"REG-ON"
180,63,"53",2,1.99526231496888,"REG-ON"
0,100000,"54",10,1.99526231496888,"REG-ON"
10,98208,"54",10,1.99526231496888,"REG-ON"
20,85734,"54",10,1.99526231496888,"REG-ON"
30,128203,"54",10,1.99526231496888,"REG-ON"
40,86358,"54",10,1.99526231496888,"REG-ON"
50,98685,"54",10,1.99526231496888,"REG-ON"
60,60143,"54",10,1.99526231496888,"REG-ON"
70,42562,"54",10,1.99526231496888,"REG-ON"
80,34880,"54",10,1.99526231496888,"REG-ON"
90,19402,"54",10,1.99526231496888,"REG-ON"
100,18896,"54",10,1.99526231496888,"REG-ON"
110,10313,"54",10,1.99526231496888,"REG-ON"
120,8851,"54",10,1.99526231496888,"REG-ON"
130,5511,"54",10,1.99526231496888,"REG-ON"
140,3381,"54",10,1.99526231496888,"REG-ON"
150,2759,"54",10,1.99526231496888,"REG-ON"
160,1485,"54",10,1.99526231496888,"REG-ON"
170,1379,"54",10,1.99526231496888,"REG-ON"
180,759,"54",10,1.99526231496888,"REG-ON"
0,100000,"55",50,1.99526231496888,"REG-ON"
10,98586,"55",50,1.99526231496888,"REG-ON"
20,89580,"55",50,1.99526231496888,"REG-ON"
30,146675,"55",50,1.99526231496888,"REG-ON"
40,111712,"55",50,1.99526231496888,"REG-ON"
50,151791,"55",50,1.99526231496888,"REG-ON"
60,108835,"55",50,1.99526231496888,"REG-ON"
70,94239,"55",50,1.99526231496888,"REG-ON"
80,94912,"55",50,1.99526231496888,"REG-ON"
90,64104,"55",50,1.99526231496888,"REG-ON"
100,78807,"55",50,1.99526231496888,"REG-ON"
110,52206,"55",50,1.99526231496888,"REG-ON"
120,56298,"55",50,1.99526231496888,"REG-ON"
130,42613,"55",50,1.99526231496888,"REG-ON"
140,33669,"55",50,1.99526231496888,"REG-ON"
150,34884,"55",50,1.99526231496888,"REG-ON"
160,23573,"55",50,1.99526231496888,"REG-ON"
170,27077,"55",50,1.99526231496888,"REG-ON"
180,18229,"55",50,1.99526231496888,"REG-ON"
0,100000,"56",200,1.99526231496888,"REG-ON"
10,98755,"56",200,1.99526231496888,"REG-ON"
20,91565,"56",200,1.99526231496888,"REG-ON"
30,156914,"56",200,1.99526231496888,"REG-ON"
40,126988,"56",200,1.99526231496888,"REG-ON"
50,187274,"56",200,1.99526231496888,"REG-ON"
60,145987,"56",200,1.99526231496888,"REG-ON"
70,138192,"56",200,1.99526231496888,"REG-ON"
