"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT"
29,60,1967,1,1,1
29,70,3021,1,1,1
29,80,2351,1,1,1
29,90,3479,1,1,1
29,100,2626,1,1,1
29,110,3679,1,1,1
29,120,2860,1,1,1
29,130,3546,1,1,1
29,140,3136,1,1,1
29,150,3375,1,1,1
29,160,3427,1,1,1
29,170,3251,1,1,1
29,180,3659,1,1,1
29,190,3156,1,1,1
29,200,3958,1,1,1
29,210,3276,1,1,1
29,220,4248,1,1,1
29,230,3338,1,1,1
29,240,4338,1,1,1
29,250,3508,1,1,1
29,260,4506,1,1,1
29,270,3773,1,1,1
29,280,4471,1,1,1
29,290,4049,1,1,1
29,300,4478,1,1,1
30,0,1000,1,1,1
30,10,993,1,1,1
30,20,1027,1,1,1
30,30,1678,1,1,1
30,40,1485,1,1,1
30,50,2350,1,1,1
30,60,1894,1,1,1
30,70,2912,1,1,1
30,80,2252,1,1,1
30,90,3345,1,1,1
30,100,2588,1,1,1
30,110,3613,1,1,1
30,120,2865,1,1,1
30,130,3564,1,1,1
30,140,3162,1,1,1
30,150,3584,1,1,1
30,160,3490,1,1,1
30,170,3393,1,1,1
30,180,3792,1,1,1
30,190,3299,1,1,1
30,200,4053,1,1,1
30,210,3364,1,1,1
30,220,4311,1,1,1
30,230,3431,1,1,1
30,240,4433,1,1,1
30,250,3606,1,1,1
30,260,4570,1,1,1
30,270,3867,1,1,1
30,280,4581,1,1,1
30,290,4119,1,1,1
30,300,4490,1,1,1
31,0,1000,1,1,1
31,10,993,1,1,1
31,20,1021,1,1,1
31,30,1674,1,1,1
31,40,1507,1,1,1
31,50,2373,1,1,1
31,60,1932,1,1,1
31,70,2936,1,1,1
31,80,2276,1,1,1
31,90,3367,1,1,1
31,100,2582,1,1,1
31,110,3682,1,1,1
31,120,2947,1,1,1
31,130,3717,1,1,1
31,140,3223,1,1,1
31,150,3530,1,1,1
31,160,3492,1,1,1
31,170,3366,1,1,1
31,180,3719,1,1,1
31,190,3299,1,1,1
31,200,4006,1,1,1
31,210,3318,1,1,1
31,220,4344,1,1,1
31,230,3483,1,1,1
31,240,4509,1,1,1
31,250,3651,1,1,1
31,260,4622,1,1,1
31,270,3897,1,1,1
31,280,4645,1,1,1
31,290,4189,1,1,1
31,300,4711,1,1,1
32,0,1000,1,1,1
32,10,991,1,1,1
32,20,1038,1,1,1
32,30,1726,1,1,1
32,40,1500,1,1,1
32,50,2393,1,1,1
32,60,1938,1,1,1
32,70,2979,1,1,1
32,80,2290,1,1,1
32,90,3436,1,1,1
32,100,2671,1,1,1
32,110,3703,1,1,1
32,120,2920,1,1,1
32,130,3721,1,1,1
32,140,3211,1,1,1
32,150,3585,1,1,1
32,160,3530,1,1,1
32,170,3497,1,1,1
32,180,3857,1,1,1
32,190,3410,1,1,1
32,200,4155,1,1,1
32,210,3406,1,1,1
32,220,4444,1,1,1
32,230,3545,1,1,1
32,240,4738,1,1,1
32,250,3846,1,1,1
32,260,4945,1,1,1
32,270,4169,1,1,1
32,280,4922,1,1,1
32,290,4505,1,1,1
32,300,4932,1,1,1
33,0,1000,1,1,1
33,10,990,1,1,1
33,20,1033,1,1,1
33,30,1726,1,1,1
33,40,1538,1,1,1
33,50,2441,1,1,1
33,60,1996,1,1,1
33,70,3093,1,1,1
33,80,2363,1,1,1
33,90,3489,1,1,1
33,100,2705,1,1,1
33,110,3791,1,1,1
33,120,3024,1,1,1
33,130,3900,1,1,1
33,140,3367,1,1,1
33,150,3747,1,1,1
33,160,3674,1,1,1
33,170,3576,1,1,1
33,180,4010,1,1,1
33,190,3582,1,1,1
33,200,4367,1,1,1
33,210,3578,1,1,1
33,220,4694,1,1,1
33,230,3761,1,1,1
33,240,5058,1,1,1
33,250,3983,1,1,1
33,260,5110,1,1,1
33,270,4228,1,1,1
33,280,5081,1,1,1
33,290,4579,1,1,1
33,300,4996,1,1,1
34,0,1000,1,1,1
34,10,995,1,1,1
34,20,1055,1,1,1
34,30,1711,1,1,1
34,40,1503,1,1,1
34,50,2386,1,1,1
34,60,1939,1,1,1
34,70,2992,1,1,1
34,80,2324,1,1,1
34,90,3462,1,1,1
34,100,2641,1,1,1
34,110,3676,1,1,1
34,120,2929,1,1,1
34,130,3690,1,1,1
34,140,3207,1,1,1
34,150,3516,1,1,1
34,160,3497,1,1,1
34,170,3407,1,1,1
34,180,3767,1,1,1
34,190,3253,1,1,1
34,200,4076,1,1,1
34,210,3314,1,1,1
34,220,4370,1,1,1
34,230,3548,1,1,1
34,240,4735,1,1,1
34,250,3838,1,1,1
34,260,4903,1,1,1
34,270,4117,1,1,1
34,280,5002,1,1,1
34,290,4460,1,1,1
34,300,4949,1,1,1
35,0,1000,1,1,1
35,10,992,1,1,1
35,20,1017,1,1,1
35,30,1720,1,1,1
35,40,1528,1,1,1
35,50,2425,1,1,1
35,60,1961,1,1,1
35,70,3058,1,1,1
35,80,2365,1,1,1
35,90,3498,1,1,1
35,100,2668,1,1,1
35,110,3784,1,1,1
