"sim.label","sample.time","num.cells","param.index","mutant.effect","drug.outsideConcentration.MULT"
30,220,1268,1,200,1
30,230,942,1,200,1
30,240,1211,1,200,1
30,250,957,1,200,1
30,260,968,1,200,1
30,270,971,1,200,1
30,280,762,1,200,1
30,290,914,1,200,1
30,300,697,1,200,1
31,0,1000,1,200,1
31,10,994,1,200,1
31,20,952,1,200,1
31,30,1718,1,200,1
31,40,1487,1,200,1
31,50,2350,1,200,1
31,60,1877,1,200,1
31,70,1851,1,200,1
31,80,2167,1,200,1
31,90,1619,1,200,1
31,100,2272,1,200,1
31,110,1714,1,200,1
31,120,2085,1,200,1
31,130,1796,1,200,1
31,140,1593,1,200,1
31,150,1787,1,200,1
31,160,1350,1,200,1
31,170,1772,1,200,1
31,180,1360,1,200,1
31,190,1527,1,200,1
31,200,1419,1,200,1
31,210,1186,1,200,1
31,220,1377,1,200,1
31,230,1039,1,200,1
31,240,1278,1,200,1
31,250,1057,1,200,1
31,260,1054,1,200,1
31,270,1069,1,200,1
31,280,827,1,200,1
31,290,943,1,200,1
31,300,740,1,200,1
32,0,1000,1,200,1
32,10,991,1,200,1
32,20,942,1,200,1
32,30,1697,1,200,1
32,40,1446,1,200,1
32,50,2284,1,200,1
32,60,1870,1,200,1
32,70,1854,1,200,1
32,80,2129,1,200,1
32,90,1618,1,200,1
32,100,2275,1,200,1
32,110,1667,1,200,1
32,120,1972,1,200,1
32,130,1644,1,200,1
32,140,1460,1,200,1
32,150,1679,1,200,1
32,160,1247,1,200,1
32,170,1599,1,200,1
32,180,1215,1,200,1
32,190,1303,1,200,1
32,200,1203,1,200,1
32,210,1057,1,200,1
32,220,1169,1,200,1
32,230,887,1,200,1
32,240,1078,1,200,1
32,250,855,1,200,1
32,260,864,1,200,1
32,270,876,1,200,1
32,280,725,1,200,1
32,290,807,1,200,1
32,300,604,1,200,1
33,0,1000,1,200,1
33,10,995,1,200,1
33,20,951,1,200,1
33,30,1727,1,200,1
33,40,1460,1,200,1
33,50,2246,1,200,1
33,60,1809,1,200,1
33,70,1736,1,200,1
33,80,2022,1,200,1
33,90,1523,1,200,1
33,100,2133,1,200,1
33,110,1597,1,200,1
33,120,1971,1,200,1
33,130,1659,1,200,1
33,140,1488,1,200,1
33,150,1721,1,200,1
33,160,1271,1,200,1
33,170,1625,1,200,1
33,180,1264,1,200,1
33,190,1404,1,200,1
33,200,1291,1,200,1
33,210,1099,1,200,1
33,220,1269,1,200,1
33,230,954,1,200,1
33,240,1164,1,200,1
33,250,935,1,200,1
33,260,981,1,200,1
33,270,918,1,200,1
33,280,759,1,200,1
33,290,900,1,200,1
33,300,709,1,200,1
34,0,1000,1,200,1
34,10,990,1,200,1
34,20,951,1,200,1
34,30,1720,1,200,1
34,40,1470,1,200,1
34,50,2341,1,200,1
34,60,1907,1,200,1
34,70,1920,1,200,1
34,80,2156,1,200,1
34,90,1648,1,200,1
34,100,2299,1,200,1
34,110,1719,1,200,1
34,120,2136,1,200,1
34,130,1769,1,200,1
34,140,1579,1,200,1
34,150,1855,1,200,1
34,160,1394,1,200,1
34,170,1785,1,200,1
34,180,1357,1,200,1
34,190,1519,1,200,1
34,200,1382,1,200,1
34,210,1164,1,200,1
34,220,1368,1,200,1
34,230,1062,1,200,1
34,240,1316,1,200,1
34,250,1044,1,200,1
34,260,1120,1,200,1
34,270,1062,1,200,1
34,280,867,1,200,1
34,290,1012,1,200,1
34,300,747,1,200,1
35,0,1000,1,200,1
35,10,996,1,200,1
35,20,951,1,200,1
35,30,1710,1,200,1
35,40,1446,1,200,1
35,50,2233,1,200,1
35,60,1807,1,200,1
35,70,1812,1,200,1
35,80,2060,1,200,1
35,90,1563,1,200,1
35,100,2206,1,200,1
35,110,1658,1,200,1
35,120,1988,1,200,1
35,130,1664,1,200,1
35,140,1480,1,200,1
35,150,1770,1,200,1
35,160,1337,1,200,1
35,170,1754,1,200,1
35,180,1308,1,200,1
35,190,1404,1,200,1
35,200,1282,1,200,1
35,210,1095,1,200,1
35,220,1275,1,200,1
35,230,946,1,200,1
